procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18767748 331504 8413500    0    0     0    89  990 1004  0  1 99  0  0
 0  0      0 18768764 331556 8410456    0    0     0    74  945 1018  0  1 99  0  0
 0  0      0 18775320 331600 8410820    0    0     0    64  976 1025  0  1 99  0  0
 0  0      0 18775984 331648 8400628    0    0     0    86  993 1025  0  1 99  0  0
 0  0      0 18777056 331688 8403556    0    0     0    54  980  997  0  1 99  0  0
 0  0      0 18766900 331728 8401388    0    0     0    78 1122 1224  1  1 99  0  0
 0  0      0 18786948 331764 8401816    0    0     0    76 1054 1179  1  1 99  0  0
 0  0      0 18768804 331800 8410440    0    0     0    85 1023 1045  0  1 99  0  0
 0  0      0 18760500 331848 8410968    0    0     0    78  904  926  0  1 99  0  0
 0  0      0 18766264 331860 8410992    0    0     0    62  930  991  0  1 99  0  0
 0  0      0 18764588 331904 8410488    0    0     0    80 1000 1266  0  1 99  0  0
 0  0      0 18773632 331952 8400852    0    0     0    78  924 1024  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18772676 331980 8400712    0    0     0    60  947  948  0  1 99  0  0
 0  0      0 18773904 332032 8400868    0    0     0    83  960 1062  0  1 99  0  0
 0  0      0 18788296 332064 8400364    0    0     0    61 1009 1062  0  1 99  0  0
 0  0      0 18781956 332128 8400212    0    0     0    74  948  999  0  1 99  0  0
 1  0      0 18751164 332172 8410096    0    0     0   115 1006 1231  0  1 99  0  0
 0  0      0 18792336 332212 8401028    0    0     0    98 1008 1010  0  1 99  0  0
 0  0      0 18786644 332256 8400984    0    0     0    80  981 1095  0  1 99  0  0
 0  0      0 18786116 332296 8400632    0    0     0    48  976  991  0  1 99  0  0
 0  0      0 18787772 332332 8400460    0    0     0    69  910  935  0  1 99  0  0
 0  0      0 18780200 332380 8401044    0    0     0    65  980 1030  0  1 99  0  0
 0  0      0 18779756 332436 8401076    0    0     0    81  927  999  0  0 99  0  0
 0  0      0 18764496 332472 8412768    0    0     0    73 1002 1021  0  1 99  0  0
 0  0      0 18785820 332544 8411244    0    0     0   109 1077 1060  0  1 99  0  0
 0  0      0 18776524 332560 8413796    0    0     0    42  948 1011  0  1 99  0  0
 0  0      0 18779972 332612 8411252    0    0     0    88 1009 1103  0  1 99  0  0
 0  0      0 18785636 332636 8401312    0    0     0    87  921  965  0  1 99  0  0
 0  0      0 18780488 332668 8400564    0    0     0    60  972 1023  0  1 99  0  0
 1  0      0 18772976 332704 8398584    0    0     0    76  959 1089  0  1 99  0  0
 0  0      0 18779580 332780 8398972    0    0     0    94 1267 1260  1  1 99  0  0
 0  0      0 18778492 332820 8411248    0    0     0    70  952 1002  0  1 99  0  0
 0  0      0 18771408 332884 8411284    0    0     0   101  990 1010  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18719252 332972 8421928    0    0     0   157 1056 1626  1  1 99  0  0
 0  0      0 18766656 333024 8411328    0    0     0   131 1064 1174  0  1 99  0  0
 0  0      0 18781292 333076 8401264    0    0     0    70  918  953  0  0 99  0  0
 0  0      0 18780496 333136 8401300    0    0     0    68  985 1008  0  1 99  0  0
 0  0      0 18783672 333176 8401372    0    0     0    57  919  977  0  1 99  0  0
 0  0      0 18785980 333208 8400864    0    0     0    78 1203 1396  1  1 99  0  0
 0  0      0 18799132 333252 8401400    0    0     0    66  943  948  0  1 99  0  0
 5  0      0 18797604 333324 8401408    0    0     0    82  975  961  0  1 99  0  0
 0  0      0 18798560 333360 8398928    0    0     0    63  986  986  0  1 99  0  0
 2  0      0 18789236 333412 8399448    0    0     0    77  956 1041  0  1 99  0  0
 5  0      0 18789156 333452 8411324    0    0     0    65  981  995  0  1 99  0  0
 5  0      0 18784388 333492 8411724    0    0     0    37  959 1024  0  1 99  0  0
 6  0      0 18780188 333520 8411792    0    0     0    28 1022  993  0  1 99  0  0
 4  0      0 18798620 333584 8411744    0    0     0    74 1022 1083  0  1 99  0  0
 5  0      0 18804080 333620 8404600    0    0     0    31 1073 1089  1  1 99  0  0
 5  0      0 18813076 333668 8400984    0    0     0    74 1003 1104  1  1 99  0  0
 7  0      0 18799828 333700 8401508    0    0     0    23  962 1062  0  1 99  0  0
 7  0      0 18781972 333760 8401504    0    0     0    77 1024 1114  0  1 99  0  0
 8  0      0 18790436 333788 8401512    0    0     0    77  946  994  0  1 99  0  0
 7  0      0 18791940 333816 8401196    0    0     0    57  948  981  0  1 99  0  0
 8  0      0 18755992 333860 8408224    0    0     0   107 1014 1321  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 18777128 333912 8399668    0    0     0   124 1083 1265  1  1 99  0  0
 2  0      0 18765264 333968 8411908    0    0     0    84  950  991  0  1 99  0  0
 5  0      0 18776196 334012 8411400    0    0     0    66  981  972  0  1 99  0  0
 3  0      0 18775484 334088 8412444    0    0     0    79  921 1040  0  1 99  0  0
 4  0      0 18755940 334140 8411928    0    0     0    89 1033 1184  0  1 99  0  0
 2  0      0 18764616 334204 8402228    0    0     0    74  923  961  0  1 99  0  0
 3  0      0 18769296 334232 8402312    0    0     0    54  951  963  0  1 99  0  0
 5  0      0 18764144 334272 8400356    0    0     0    74  932 1006  0  1 99  0  0
 2  0      0 18762180 334320 8399940    0    0     0    72 1058 1139  0  1 99  0  0
 5  0      0 18756960 334376 8412292    0    0     0    86  902  983  0  1 99  0  0
 3  0      0 18770124 334440 8412444    0    0     0    78  938  966  0  1 99  0  0
 4  0      0 18761668 334472 8412484    0    0     0    62  954 1018  0  1 99  0  0
 3  0      0 18760612 334516 8412488    0    0     0    84  970 1020  0  1 99  0  0
 4  0      0 18762872 334568 8401808    0    0     0    58  993 1025  0  1 99  0  0
 5  0      0 18772016 334632 8402052    0    0     0    76 1105 1064  1  1 99  0  0
 2  0      0 18769540 334664 8400364    0    0     0    77 1030 1048  0  1 99  0  0
 3  0      0 18774112 334712 8400372    0    0     0    53  938  998  0  1 99  0  0
 2  0      0 18775424 334780 8412320    0    0     0   378 1161 1506  1  1 99  0  0
 3  0      0 18691588 334832 8421780    0    0     0  1012 1202 1723  1  1 99  0  0
 3  0      0 18657528 334912 8428656    0    0     0   181 1084 1487  1  1 99  0  0
 2  0      0 18733108 334944 8417164    0    0     0   101  992 1125  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 18767424 334984 8400400    0    0     0    93  996 1035  0  1 99  0  0
 2  0      0 18766992 335040 8400708    0    0     0  1815  989  977  0  0 99  0  0
 3  0      0 18765748 335088 8401112    0    0     0    29  954 1045  0  1 99  0  0
 2  0      0 18779568 335132 8404976    0    0     0   100 1262 1244  1  1 99  0  0
 2  0      0 18788792 335172 8404604    0    0     0   100  991 1026  0  1 99  0  0
 2  0      0 18796916 335196 8404972    0    0     0    77  938  982  0  1 99  0  0
 0  0      0 18798356 335220 8402912    0    0     0    71  957  974  0  1 99  0  0
 1  0      0 18781216 335292 8403544    0    0     0    96 1010 1197  0  1 99  0  0
 1  0      0 18775504 335312 8415344    0    0     0   589  955 1030  0  1 99  0  0
 2  0      0 18777744 335364 8414984    0    0     0  1309  944  997  0  1 99  0  0
 4  0      0 18778256 335396 8415136    0    0     0    52  892  955  0  1 99  0  0
 2  0      0 18770616 335452 8415820    0    0     0    92 1015 1035  0  1 99  0  0
 2  0      0 18776040 335504 8403288    0    0     0    92  966 1070  0  1 99  0  0
 2  0      0 18791060 335552 8403196    0    0     0    65 1061 1103  1  1 99  0  0
 4  0      0 18799132 335596 8403944    0    0     0    70  957 1024  0  0 99  0  0
 3  0      0 18797132 335640 8400744    0    0     0    77  997 1073  0  1 99  0  0
 2  0      0 18778036 335680 8413316    0    0     0    78  953 1052  0  1 99  0  0
 2  0      0 18759672 335720 8416396    0    0     0    66  944 1005  0  1 99  0  0
 2  0      0 18752088 335760 8416340    0    0     0    76  930 1037  0  1 99  0  0
 2  0      0 18761524 335796 8413140    0    0     0    78 1069 1165  0  1 99  0  0
 2  0      0 18774828 335820 8403308    0    0     0    90 1009 1012  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 18737380 335896 8414696    0    0     0   126 1077 1362  0  1 99  0  0
 2  0      0 18750504 335932 8410296    0    0     0    98  971  991  0  1 99  0  0
 0  0      0 18769492 335980 8400808    0    0     0    45 1204 1440  1  1 99  0  0
 2  0      0 18766228 336016 8413432    0    0     0    29  980 1003  0  1 99  0  0
 1  0      0 18764492 336072 8413588    0    0     0    89  984  971  0  1 99  0  0
 1  0      0 18763268 336124 8413764    0    0     0    40  963 1024  0  1 99  0  0
 1  0      0 18758044 336188 8416528    0    0     0    67 1018 1098  0  1 99  0  0
 1  0      0 18780384 336248 8403064    0    0     0    95  948 1026  0  1 99  0  0
 1  0      0 18778780 336288 8403596    0    0     0    78  946  987  0  0 99  0  0
 1  0      0 18787620 336328 8403456    0    0     0    33  940  941  0  1 99  0  0
 2  0      0 18779704 336376 8403300    0    0     0   109  957 1070  0  1 99  0  0
 0  0      0 18775820 336420 8403636    0    0     0    87  995 1081  0  1 99  0  0
 0  0      0 18774492 336476 8403024    0    0     0    58  883  957  0  1 99  0  0
 1  0      0 18769008 336496 8404420    0    0     0    54  951  985  0  1 99  0  0
 1  0      0 18796284 336564 8401544    0    0     0    83 1001 1053  0  1 99  0  0
 0  0      0 18771272 336616 8413684    0    0     0    97 1000 1074  0  1 99  0  0
 1  0      0 18769596 336656 8413692    0    0     0    74  916  926  0  1 99  0  0
 0  0      0 18747416 336692 8422300    0    0     0   101 1043 1236  0  1 99  0  0
 0  0      0 18772760 336752 8413588    0    0     0   112 1094 1116  0  1 99  0  0
 1  0      0 18790056 336788 8403772    0    0     0    83 1017 1036  0  1 99  0  0
 0  0      0 18777096 336824 8406688    0    0     0    49  950  949  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18764412 336864 8404768    0    0     0    78  997 1077  0  1 99  0  0
 0  1      0 18758684 336900 8401652    0    0     0    50 1081 1236  0  1 99  0  0
 0  0      0 18747048 336952 8413872    0    0     0    68  980 1043  0  1 99  0  0
 0  0      0 18739656 336996 8416932    0    0     0    46  988 1004  0  1 99  0  0
 0  0      0 18743732 337052 8413888    0    0     0    66  955  965  0  1 99  0  0
 0  0      0 18749204 337100 8413892    0    0     0    72 1034 1088  0  1 99  0  0
 0  0      0 18752804 337140 8403504    0    0     0    56  990 1013  0  1 99  0  0
 0  0      0 18754472 337188 8403652    0    0     0    34  960  932  0  1 99  0  0
 0  0      0 18752272 337224 8403720    0    0     0    60  955 1005  0  1 99  0  0
 1  0      0 18775272 337260 8403724    0    0     0    39 1172 1179  1  1 99  0  0
 0  0      0 18772660 337332 8406308    0    0     0    47 1012 1083  0  1 99  0  0
 0  0      0 18770392 337372 8403752    0    0     0    75  929  963  0  1 99  0  0
 0  0      0 18780672 337428 8401860    0    0     0    65 1018 1017  0  0 99  0  0
 2  0      0 18775472 337476 8401828    0    0     0    79 1002 1087  0  1 99  0  0
 0  0      0 18761996 337540 8414084    0    0     0    76 1002 1042  0  1 99  0  0
 0  0      0 18767956 337572 8413952    0    0     0    50  941  956  0  0 99  0  0
 0  0      0 18723180 337620 8423240    0    0     0   121 1016 1316  0  1 99  0  0
 0  0      0 18750284 337668 8414400    0    0     0   124 1037 1164  0  1 99  0  0
 0  0      0 18754900 337692 8404516    0    0     0    59  935 1008  0  1 99  0  0
 0  0      0 18754904 337740 8407376    0    0     0    94  994 1014  0  1 99  0  0
 0  0      0 18760136 337776 8402336    0    0     0    73  947 1043  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18766976 337824 8402200    0    0     0    70 1085 1252  0  1 99  0  0
 1  0      0 18759256 337868 8414704    0    0     0    61  930  963  0  1 99  0  0
 0  0      0 18762372 337904 8414492    0    0     0    62 1003 1003  0  1 99  0  0
 0  0      0 18757452 337948 8414584    0    0     0    62  914  958  0  1 99  0  0
 0  0      0 18735584 338012 8417484    0    0     0    79 1080 1281  1  1 99  0  0
 0  0      0 18744736 338044 8412104    0    0     1    86  969  990  0  1 99  0  0
 2  0      0 18748316 338100 8412144    0    0     0    87  929  972  0  1 99  0  0
 0  0      0 18750420 338136 8406348    0    0     0    50  968 1039  0  1 99  0  0
 0  0      0 18765592 338176 8406384    0    0     0    82 1171 1149  0  1 99  0  0
 0  0      0 18781456 338216 8418792    0    0     0    61 1120 1059  1  1 99  0  0
 0  0      0 18772400 338252 8418520    0    0     0    75  956 1023  0  1 99  0  0
 0  0      0 18770032 338292 8420712    0    0     0    56  950 1017  0  1 99  0  0
 0  0      0 18771716 338368 8420744    0    0     0    95  934 1076  0  1 99  0  0
 0  0      0 18778352 338412 8413960    0    0     0    51 1018 1042  0  1 99  0  0
 0  0      0 18777456 338484 8414124    0    0     0   567  970 1028  0  1 99  0  0
 0  0      0 18735248 338520 8423648    0    0     0    33 1064 1351  0  1 99  0  0
 0  0      0 18769616 338564 8412192    0    0     0   142  988 1108  0  1 99  0  0
 2  0      0 18761924 338616 8424376    0    0     0   102  953  985  0  1 99  0  0
 0  0      0 18760016 338656 8423884    0    0     0    62  976  981  0  1 99  0  0
 0  0      0 18765640 338684 8424540    0    0     0    54  931  961  0  1 99  0  0
 0  0      0 18779204 338724 8424268    0    0     0    73 1161 1278  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18786724 338780 8414232    0    0     0    79  912  969  0  0 99  0  0
 0  0      0 18784308 338848 8417312    0    0     0    81 1013 1052  0  1 99  0  0
 0  0      0 18785176 338880 8414968    0    0     0    64  929 1024  0  1 99  0  0
 0  0      0 18788632 338936 8412276    0    0     0    53 1042 1151  1  1 99  0  0
 0  0      0 18786016 338988 8427580    0    0     0    46 1027 1125  1  1 99  0  0
 0  0      0 18796632 339032 8424556    0    0     0    60  974 1036  0  1 99  0  0
 0  0      0 18806820 339056 8424224    0    0     0    23  955 1055  0  1 99  0  0
 0  0      0 18800516 339100 8424732    0    0     0    63  977 1065  0  1 99  0  0
 0  0      0 18809700 339136 8410220    0    0     0    39  954  981  0  1 99  0  0
 1  0      0 18800936 339200 8410256    0    0     0    87  953 1006  0  1 99  0  0
 0  0      0 18814024 339236 8408280    0    0     0    21  980 1015  0  1 99  0  0
 0  0      0 18793068 339328 8408292    0    0     0    77  951 1063  0  1 99  0  0
 0  0      0 18790520 339360 8420488    0    0     0    52  957  994  0  1 99  0  0
 0  0      0 18796452 339412 8420500    0    0     0    41  939  995  0  1 99  0  0
 0  0      0 18793408 339436 8420516    0    0     0    57  979 1021  0  1 99  0  0
 0  0      0 18793720 339472 8420516    0    0     0    38  988 1042  0  1 99  0  0
 0  0      0 18796520 339520 8410464    0    0     0    94  990 1045  0  1 99  0  0
 0  0      0 18768032 339592 8419520    0    0     0    60 1015 1244  0  1 99  0  0
 0  0      0 18782444 339644 8414968    0    0     0   115  975 1093  0  1 99  0  0
 0  0      0 18797600 339704 8408452    0    0     0    47 1050 1205  0  1 99  0  0
 0  1      0 18784428 339768 8423360    0    0     0    68  951 1011  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18770380 339792 8423736    0    0     0    49  943 1061  0  1 99  0  0
 1  0      0 18777748 339836 8420680    0    0     0    38  956 1138  0  1 99  0  0
 0  0      0 18753660 339868 8420532    0    0     0    50  993 1103  0  1 99  0  0
 0  0      0 18767916 339924 8410440    0    0     0    57 1032 1068  0  1 99  0  0
 0  0      0 18766308 339972 8413528    0    0     0    77  964  963  0  1 99  0  0
 0  0      0 18780364 340012 8408512    0    0     0    34  963 1082  0  1 99  0  0
 0  0      0 18764976 340040 8408724    0    0     0    50 1030 1120  0  1 99  0  0
 0  0      0 18758840 340112 8420768    0    0     0    53  950 1021  0  1 99  0  0
 0  0      0 18757900 340144 8420804    0    0     0    42  954  939  0  1 99  0  0
 0  0      0 18755680 340196 8420824    0    0     0    49  943 1018  0  1 99  0  0
 0  0      0 18751288 340268 8421340    0    0     0    43 1028 1096  0  1 99  0  0
 0  0      0 18767228 340304 8411164    0    0     0    63  984 1011  0  1 99  0  0
 0  0      0 18769712 340356 8411184    0    0     0    55  974  967  0  1 99  0  0
 0  0      0 18733932 340420 8418228    0    0     0    92  999 1246  0  1 99  0  0
 0  1      0 18749044 340472 8415472    0    0     0    55  970  984  0  1 99  0  0
 0  0      0 18762168 340528 8421268    0    0     0   494  986 1047  0  1 99  0  0
 0  0      0 18756916 340560 8421240    0    0     0  1301  910  912  0  1 99  0  0
 0  0      0 18752000 340596 8420776    0    0     0    64 1000 1076  0  1 99  0  0
 0  0      0 18754668 340644 8420944    0    0     0    80  946 1112  0  1 99  0  0
 0  0      0 18761164 340712 8413520    0    0     0   102 1013 1046  0  1 99  0  0
 0  0      0 18770068 340756 8410940    0    0     0    99  924  975  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18764912 340884 8408792    0    0     0   145 1004 1079  0  1 99  0  0
 0  0      0 18762324 341004 8408868    0    0     0   144  968 1121  0  1 99  0  0
 0  0      0 18755804 341056 8420960    0    0     0   103  976 1014  0  1 99  0  0
 0  0      0 18754884 341092 8423816    0    0     0    69  919  968  0  1 99  0  0
 0  0      0 18721112 341132 8424256    0    0     0  1691 1074 1148  0  1 99  0  0
 0  0      0 18745840 341196 8423220    0    0     0    47 1057 1213  0  1 99  0  0
 0  0      0 18759276 341228 8413008    0    0     0    83  953  956  0  1 99  0  0
 0  0      0 18758644 341276 8410980    0    0     0    81 1024 1021  0  1 99  0  0
 0  0      0 18753072 341292 8409080    0    0     0    41  922  984  0  1 99  0  0
 0  0      0 18758480 341384 8409024    0    0     0   110  998 1084  0  1 99  0  0
 0  0      0 18744636 341408 8421192    0    0     0    63  894  947  0  1 99  0  0
 0  0      0 18749740 341456 8421200    0    0     0    69  985  986  0  1 99  0  0
 1  0      0 18697824 341492 8432332    0    0     0   102 1017 1345  0  1 99  0  0
 3  0      0 18732548 341536 8423300    0    0     0   127  952 1074  0  1 99  0  0
 0  0      0 18747692 341580 8412928    0    0     0    85 1032 1050  0  1 99  0  0
 0  0      0 18745824 341640 8416072    0    0     0    89  917  965  0  1 99  0  0
 0  0      0 18766280 341660 8411124    0    0     0    41 1004 1003  0  1 99  0  0
 0  0      0 18758276 341748 8411632    0    0     0   107 1047 1203  1  1 99  0  0
 0  0      0 18745796 341804 8423540    0    0     0   101  998 1065  0  1 99  0  0
 0  0      0 18737000 341848 8421780    0    0     0    64  931  930  0  1 99  0  0
 2  0      0 18751144 341884 8421724    0    0     0    76  969 1021  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18748740 341940 8421896    0    0     0    77 1009 1113  0  1 99  0  0
 0  0      0 18761368 341976 8412144    0    0     0   102  975 1049  0  1 99  0  0
 0  0      0 18753892 342032 8414264    0    0     0    90  981 1018  0  1 99  0  0
 0  0      0 18764580 342060 8409728    0    0     0    55 1001 1113  0  1 99  0  0
 0  0      0 18748984 342112 8410112    0    0     0    76 1036 1159  0  1 99  0  0
 0  0      0 18762504 342144 8421956    0    0     0    62 1105 1054  0  1 99  0  0
 0  0      0 18776640 342196 8421956    0    0     0    54  969  996  0  1 99  0  0
 0  0      0 18771552 342228 8422288    0    0     0    65  962  977  0  1 99  0  0
 0  0      0 18733016 342300 8422016    0    0     0    98  974 1125  0  1 99  0  0
 0  0      0 18746160 342312 8411724    0    0     0    93 1031 1035  0  1 99  0  0
 0  0      0 18751760 342356 8412256    0    0     0    81  904  947  0  0 99  0  0
 0  0      0 18722596 342404 8419084    0    0     0   103 1009 1213  0  1 99  0  0
 0  0      0 18738604 342456 8409556    0    0     0   111  980 1087  0  1 99  0  0
 0  0      0 18737804 342484 8422156    0    0     0    73 1009 1013  0  1 99  0  0
 0  0      0 18736096 342516 8422144    0    0     0    48  943  947  0  1 99  0  0
 0  0      0 18753008 342632 8422060    0    0     0   105 1112 1100  0  1 99  0  0
 0  0      0 18769276 342680 8422204    0    0     0    80 1146 1224  1  1 99  0  0
 0  0      0 18773516 342740 8422032    0    0     0   101 1042 1090  0  1 99  0  0
 0  0      0 18765900 342796 8422032    0    0     0    64  878  911  0  0 99  0  0
 0  0      0 18766044 342824 8422060    0    0     0    61  978 1093  0  1 99  0  0
 0  0      0 18761348 342852 8422220    0    0     0    62  978 1017  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18766408 343012 8412344    0    0     0   145 1006 1134  0  1 99  0  0
 0  0      0 18779188 343060 8411696    0    0     0    92  943  944  0  1 99  0  0
 0  0      0 18777628 343116 8412228    0    0     0    62  941  967  0  1 99  0  0
 0  0      0 18771016 343220 8412104    0    0     0   113 1030 1146  0  1 99  0  0
 0  0      0 18769372 343272 8412180    0    0     0    82  961  995  0  1 99  0  0
 0  0      0 18764728 343320 8412192    0    0     0    63  986  942  0  1 99  0  0
 0  0      0 18775448 343360 8413360    0    0     0    80 1019 1155  0  1 99  0  0
 0  0      0 18768868 343412 8410076    0    0     0    68  988 1118  0  1 99  0  0
 0  0      0 18758792 343468 8422432    0    0     0    77  977 1005  0  1 99  0  0
 0  0      0 18759212 343496 8426044    0    0     0    54  940  987  0  1 99  0  0
 0  0      0 18763124 343540 8422980    0    0     0    77 1006  989  0  1 99  0  0
 0  0      0 18767508 343596 8422464    0    0     0    71  987 1067  0  1 99  0  0
 0  0      0 18771824 343648 8412460    0    0     0   101 1066 1128  0  1 99  0  0
 0  0      0 18718840 343708 8423592    0    0     0   112 1021 1268  0  1 99  0  0
 0  0      0 18746552 343748 8419348    0    0     0    81 1000 1052  0  1 99  0  0
 0  0      0 18768112 343800 8410340    0    0     0   124 1043 1138  0  1 99  0  0
 0  0      0 18751072 343852 8425176    0    0     0    82 1017 1090  0  1 99  0  0
 0  0      0 18758880 343884 8422092    0    0     0    53  923  928  0  1 99  0  0
 0  0      0 18761596 343908 8422996    0    0     0    44  982 1018  0  1 99  0  0
 0  0      0 18761552 343944 8422476    0    0     0    60 1144 1081  0  1 99  0  0
 1  0      0 18771928 343988 8415512    0    0     0    89 1006 1095  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18772660 344036 8412456    0    0     0    71  913  931  0  1 99  0  0
 1  0      0 18776892 344084 8412532    0    0     0    75  955  985  0  1 99  0  0
 0  0      0 18768268 344104 8412460    0    0     0    73  974 1059  0  1 99  0  0
 1  0      0 18743148 344144 8424520    0    0     0    76  944 1042  0  1 99  0  0
 0  0      0 18736032 344184 8427616    0    0     0    53  965 1039  0  1 99  0  0
 1  0      0 18737480 344232 8424780    0    0     0    44  982 1064  0  1 99  0  0
 0  0      0 18750976 344296 8422236    0    0     0    45 1144 1178  1  1 99  0  0
 0  0      0 18759020 344352 8412392    0    0     0   102  976 1056  0  1 99  0  0
 1  0      0 18762592 344408 8412420    0    0     0    54  982  976  0  1 99  0  0
 0  0      0 18724508 344460 8419692    0    0     0    95  963 1177  0  1 99  0  0
 0  0      0 18738296 344512 8410632    0    0     0    54 1086 1287  1  1 99  0  0
 0  0      0 18727092 344552 8422524    0    0     0    80  954 1001  0  1 99  0  0
 0  0      0 18728308 344572 8426020    0    0     0    42  971 1013  0  1 99  0  0
 0  0      0 18731920 344600 8422816    0    0     0    26  931  966  0  0 99  0  0
 0  0      0 18737028 344656 8423324    0    0     0    69 1068 1258  1  1 99  0  0
 0  0      0 18747752 344708 8412708    0    0     0    37  988 1026  0  1 99  0  0
 0  0      0 18750684 344776 8412572    0    0     0    99  966  972  0  1 99  0  0
 0  0      0 18761560 344800 8410756    0    0     0    19  931  947  0  1 99  0  0
 0  0      0 18762392 344848 8410808    0    0     0    73  982 1064  0  1 99  0  0
 0  0      0 18744688 344908 8422996    0    0     0    68  990 1022  0  1 99  0  0
 0  0      0 18749844 344952 8423016    0    0     0    66  936  954  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18762308 345004 8422876    0    0     0    94 1067 1159  1  1 99  0  0
 0  0      0 18773984 345040 8423056    0    0     0    80 1040 1100  0  1 99  0  0
 0  0      0 18782144 345064 8412876    0    0     0    49  977 1039  0  1 99  0  0
 1  0      0 18797496 345116 8412884    0    0     0    86 1027 1037  1  1 99  0  0
 0  0      0 18801092 345148 8412464    0    0     0    61  987  989  0  1 99  0  0
 0  0      0 18788396 345208 8412784    0    0     0    50  970 1039  0  1 99  0  0
 0  0      0 18793796 345248 8413004    0    0     0    83  975 1016  0  1 99  0  0
 0  0      0 18792448 345288 8413028    0    0     0    45  905  938  0  1 99  0  0
 0  0      0 18744520 345380 8422276    0    0     0    74 1124 1616  1  1 99  0  0
 0  0      0 18750900 345440 8410940    0    0     0   114 1018 1243  0  1 99  0  0
 0  0      0 18738908 345472 8423524    0    0     0    47 1009 1028  0  1 99  0  0
 0  0      0 18741896 345528 8423212    0    0     0   107  975  980  0  1 99  0  0
 0  0      0 18746724 345560 8423244    0    0     0    26  981 1013  0  1 99  0  0
 0  0      0 18734816 345616 8423532    0    0     0    53 1026 1195  0  1 99  0  0
 0  0      0 18749580 345672 8413152    0    0     0    60 1002 1017  0  1 99  0  0
 0  0      0 18753880 345720 8413020    0    0     0    50  945  954  0  1 99  0  0
 1  0      0 18752704 345756 8411412    0    0     0    36  960 1034  0  1 99  0  0
 0  0      0 18766648 345780 8411204    0    0     0    53 1077 1097  0  1 99  0  0
 0  0      0 18754672 345848 8423476    0    0     0    76 1086 1114  0  1 99  0  0
 0  0      0 18752688 345904 8422968    0    0     0    59  957  991  0  0 99  0  0
 0  0      0 18748240 345944 8423348    0    0     0    49  929  991  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18755072 346060 8423564    0    0     0    61 1101 1180  1  1 99  0  0
 0  0      0 18755064 346128 8413372    0    0     0    87  965 1020  0  1 99  0  0
 0  0      0 18774324 346164 8413372    0    0     0    48 1207 1083  0  1 99  0  0
 0  0      0 18776016 346220 8410656    0    0     0    74  941 1006  0  1 99  0  0
 0  0      0 18769904 346264 8411812    0    0     0    72 1012 1098  0  1 99  0  0
 0  0      0 18754832 346352 8423808    0    0     0    58 1157 1683  1  1 99  0  0
