procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21243036 281588 6626740    0    0     0   153 9138 32308 11  2 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21204376 281612 6644028    0    0     0   504 7845 31724 11  2 87  0  0
 1  0      0 21150500 281912 6675180    0    0     3  1453 7482 24128 10  2 88  0  0
 1  0      0 21275344 281964 6668876    0    0     0   264 6945 23298 10  2 87  0  0
 3  0      0 21263008 282064 6669504    0    0     0   178 5591 19174  9  2 89  0  0
 2  0      0 21265712 282084 6665748    0    0     0    93 6219 22212 10  2 88  0  0
 3  0      0 21260936 282160 6663088    0    0     0   136 5900 21354  9  2 89  0  0
 4  0      0 21255028 282192 6658040    0    0     0    51 6214 21562  9  2 89  0  0
 0  0      0 21165412 282280 6681224    0    0     0   118 7959 22315 12  2 86  0  0
 0  0      0 21203188 282348 6647932    0    0     0    79 3771 6975  4  1 95  0  0
 0  0      0 21238304 282432 6614412    0    0     0   124 3479 7166  4  1 95  0  0
 2  0      0 21154792 282520 6669584    0    0     0   154 4319 11774  5  1 93  0  0
 1  0      0 21160060 282664 6646564    0    0     0   221 6017 21036  9  2 89  0  0
 2  0      0 21079180 282752 6652132    0    0     0   952 6479 24097 10  2 88  0  0
 1  0      0 21057424 282788 6650188    0    0     0    53 5932 20409 10  2 88  0  0
 1  0      0 21169296 282848 6638220    0    0     0   204 6070 21209 10  2 89  0  0
 1  0      0 21188964 282908 6634840    0    0     0   118 6027 20368 10  2 88  0  0
 2  0      0 21194128 282920 6631232    0    0     0    71 6030 19954  9  2 89  0  0
 1  0      0 21183884 282972 6638276    0    0     0  1729 6224 20934 10  2 88  0  0
 2  0      0 21201900 283012 6629096    0    0     0    92 5906 20030  9  2 89  0  0
 3  0      0 21215812 283060 6631560    0    0     0   104 5990 20549  9  2 89  0  0
 2  0      0 21115788 283088 6655712    0    0     0    99 7664 30243 12  2 85  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 21073732 283172 6657460    0    0     0   145 8249 30873 13  2 84  0  0
 7  0      0 21060040 283236 6659736    0    0     0   154 7958 33859 13  3 85  0  0
 3  0      0 21110368 283304 6628824    0    0     0   138 6833 23932 11  2 87  0  0
 1  0      0 21121468 283320 6624968    0    0     0    55 5890 20204  9  2 89  0  0
 0  0      0 21142832 283404 6643148    0    0     0   161 6392 21497 10  2 88  0  0
 2  0      0 21037420 283472 6654528    0    0     0   134 7773 24256 12  2 86  0  0
 3  0      0 21017780 283624 6653392    0    0     0   222 8476 26599 13  2 84  0  0
 3  0      0 20988340 283708 6657908    0    0     0   207 8121 24782 13  2 85  0  0
 2  0      0 21043364 283772 6663276    0    0     0   136 7618 26901 12  2 86  0  0
 4  0      0 21116136 283812 6602520    0    0     0    66 5473 18204  9  2 89  0  0
 1  0      0 21078716 283852 6636652    0    0     0    72 6484 21701 10  2 88  0  0
 0  0      0 21086636 283904 6616620    0    0     0   142 5682 19047  9  2 89  0  0
 1  0      0 21090880 283968 6638144    0    0     0   128 6549 21648 10  2 88  0  0
 0  0      0 21109280 284020 6614472    0    0     0    93 5828 19407  9  2 89  0  0
 0  0      0 21095248 284080 6638748    0    0     0   126 6475 22139 10  2 88  0  0
 2  0      0 21111012 284104 6616492    0    0     0    94 5709 19314  9  2 89  0  0
 1  0      0 21091548 284180 6635996    0    0     0   136 6234 21625 10  2 88  0  0
 2  0      0 21108160 284236 6615360    0    0     0    86 5613 19421  8  2 90  0  0
 3  0      0 21102316 284332 6635424    0    0     0   128 6097 20696 10  2 88  0  0
 2  0      0 21119532 284372 6626844    0    0     0   101 5790 19770  9  2 90  0  0
 3  0      0 21116352 284440 6634776    0    0     0   121 6157 21939  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21115652 284508 6628004    0    0     0    85 5866 20415  8  2 90  0  0
 5  0      0 21122568 284568 6630520    0    0     0   136 6093 21064  9  2 89  0  0
 5  0      0 21173328 284620 6628924    0    0     0   104 6264 21535  9  2 89  0  0
 2  0      0 21166688 284684 6633272    0    0     0   119 5953 21030  9  2 89  0  0
 0  0      0 21164752 284740 6626312    0    0     0   111 5866 20875  8  2 91  0  0
 5  0      0 21062820 284968 6802796    0    0    17   285 6945 20209  8  2 90  0  0
 2  0      0 21190936 285236 6735880    0    0     0   409 7218 24631 10  2 88  0  0
 3  0      0 21194480 285324 6735632    0    0     0   137 7334 24397 10  2 88  0  0
 1  0      0 21219220 285372 6711328    0    0     0   131 7427 23342  9  2 89  0  0
 2  0      0 21294880 285452 6686864    0    0     0   147 7225 23306 10  2 88  0  0
 2  0      0 21267080 285492 6684408    0    0     0   102 7315 23935 10  2 89  0  0
 2  0      0 21249200 285528 6692340    0    0     0    93 7494 23045 10  2 88  0  0
 2  0      0 21234276 285596 6684940    0    0     0   125 6963 22725  9  2 89  0  0
 1  0      0 21127032 285632 6716356    0    0     0   114 7206 23525 11  2 87  0  0
 2  0      0 21197408 285724 6669028    0    0     0   117 7346 23551  9  2 89  0  0
 1  0      0 21174288 285764 6674756    0    0     0    76 7438 23877  9  2 89  0  0
 1  0      0 21149208 285844 6706168    0    0     0   131 8125 24350 11  2 88  0  0
 2  0      0 20882424 285984 6804880    0    0     9   314 7063 20808  8  2 90  0  0
 0  0      0 20876388 286092 6774052    0    0     1   703 4438 13927  4  2 95  0  0
 0  0      0 21643724 286276 6666868    0    0     0   259 1462 2636  1  1 98  0  0
 1  0      0 21601284 286376 6691008    0    0     0   238 1804 4481  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21651744 286456 6641884    0    0     0   371 4071 11747  4  2 93  0  0
 0  0      0 21119328 287072 6788476    0    0     9   569 5065 13165  5  2 93  0  0
 3  0      0 21545836 287204 6676028    0    0     0   370 2532 7713  3  1 96  0  0
 1  0      0 21613404 287336 6678996    0    0     0   233 5401 9517  5  1 93  0  0
 0  0      0 21538468 287440 6667020    0    0     0   173 3198 5797  3  1 96  0  0
 0  0      0 21566860 287536 6667612    0    0     0   161 4123 7424  5  1 94  0  0
 1  0      0 21552960 287648 6662096    0    0     0   381 3493 6003  4  1 95  0  0
 2  0      0 21635668 287748 6632120    0    0     0   121 2691 4844  3  1 96  0  0
 3  0      0 21647308 287868 6634204    0    0     0   166 2522 4792  3  1 96  0  0
 1  0      0 21667836 287924 6628776    0    0     0    80 1621 2679  1  1 98  0  0
 3  0      0 21670716 287992 6632716    0    0     0    93 2965 6783  3  1 96  0  0
 0  0      0 21665312 288024 6632284    0    0     0    66 3266 6714  4  1 95  0  0
 0  0      0 21644420 288188 6636376    0    0     0   199 3106 5697  3  1 96  0  0
 0  0      0 21676384 288336 6626008    0    0     0   127 3469 6508  3  1 95  0  0
 1  0      0 21659392 288436 6627828    0    0     0   102 2180 3708  2  1 97  0  0
 2  0      0 21605892 288628 6652808    0    0     0   153 4731 10323  6  2 92  0  0
 1  0      0 21667092 288732 6628276    0    0     0   117 2547 5596  3  1 96  0  0
 0  0      0 21644088 288788 6629352    0    0     0    92 2193 3506  2  1 97  0  0
 1  0      0 21665388 288900 6638352    0    0     0    98 2967 3019  4  1 95  0  0
 2  0      0 21494176 289092 6756584    0    0     0   184 6074 14279  9  4 88  0  0
 2  0      0 21418436 289284 6727440    0    0     1   451 11420 32776 16  4 81  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21483700 289356 6681356    0    0     0   338 8040 29055  9  2 88  0  0
 2  0      0 21419720 289432 6690948    0    0     0   324 8093 30241 10  2 88  0  0
 0  0      0 21457036 289544 6676072    0    0     0   214 8740 30571 11  3 86  0  0
 1  0      0 21390384 289592 6683540    0    0     0   162 7739 29915  9  2 89  0  0
 4  0      0 21448448 289640 6687992    0    0     0   173 8601 30996 11  2 86  0  0
 4  0      0 21373476 289692 6684264    0    0     0   101 8513 32290 12  2 85  0  0
 2  0      0 21335776 289788 6682456    0    0     0   162 8667 30607 11  2 87  0  0
 2  0      0 21332232 289872 6674436    0    0     0   148 8785 31124 12  2 86  0  0
 3  0      0 21311160 289916 6673660    0    0     0   116 8960 31670 11  2 87  0  0
 2  0      0 21259152 290012 6679964    0    0     0   163 9097 31769 11  2 87  0  0
 4  0      0 21314136 290100 6678900    0    0     0   126 10514 32105 14  2 84  0  0
 2  0      0 21315572 290132 6689944    0    0     0   152 8793 32730 12  2 86  0  0
 2  0      0 21360600 290224 6701856    0    0     6   266 10862 30868 17  5 78  0  0
 3  0      0 21360904 290284 6666624    0    0     0   341 3915 13076  6  2 92  0  0
 0  0      0 21554636 290360 6620576    0    0     0   143 3485 13309  4  1 95  0  0
 0  0      0 21558880 290416 6624252    0    0     0   170 3547 6921  3  1 95  0  0
 0  0      0 21555212 290512 6610964    0    0     0   146 1367 1993  1  1 98  0  0
 0  0      0 21570272 290568 6610512    0    0     0   112 1723 17220  2  1 97  0  0
 0  0      0 21564184 290636 6610212    0    0     0   109 1563 2562  1  1 98  0  0
 0  0      0 21560648 290712 6608228    0    0     0   122 2371 3953  2  1 97  0  0
 0  0      0 21533120 290792 6609548    0    0     0   121 2080 3765  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21526648 290864 6606992    0    0     0   106 1333 2041  1  1 98  0  0
 0  0      0 21527056 290976 6603876    0    0     0    97 1475 2117  2  1 97  0  0
 0  0      0 21489076 291044 6615224    0    0     0   105 1314 2085  1  1 98  0  0
 0  0      0 21479604 291108 6619000    0    0     0   169 1697 3177  2  1 97  0  0
 0  0      0 21507384 291168 6611828    0    0     0   101 1394 2154  1  1 98  0  0
 1  0      0 21502036 291208 6608720    0    0     0    71 1279 1901  1  1 98  0  0
 0  0      0 21489548 291260 6608712    0    0     0    88 1548 2672  1  1 98  0  0
 0  0      0 21483996 291292 6612996    0    0    75   104 1669 2854  2  1 98  0  0
 0  0      0 21429900 291456 6600236    0    0     0   161 1570 2697  2  1 98  0  0
 0  0      0 21442280 291508 6595072    0    0     0   131 1472 2141  2  1 97  0  0
 0  0      0 21519940 291548 6584208    0    0     0   116 1353 1963  1  1 98  0  0
 0  0      0 21526620 291596 6582748    0    0     0    85 1453 2257  2  1 97  0  0
 0  0      0 21516224 291656 6587356    0    0     0   119 1296 2032  1  1 98  0  0
 0  0      0 21510084 291692 6582496    0    0     0    88 1368 1905  1  1 98  0  0
 0  0      0 21509880 291724 6581940    0    0     0    98 1283 1902  1  1 98  0  0
 0  0      0 21511784 291752 6581044    0    0     0    44 1428 2513  2  1 98  0  0
 0  0      0 21546584 291840 6576156    0    0     0   101 1676 2127  2  1 98  0  0
 0  0      0 21539776 291884 6578264    0    0     0  1737 1243 1945  1  1 98  0  0
 0  0      0 21506552 291936 6638820    0    0     0    59 2614 4492  3  1 96  0  0
 0  0      0 21188168 292072 6707768    0    0     6   455 5727 14379  6  2 92  0  0
 1  0      0 21204824 292240 6693376    0    0     0   279 1401 2820  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21193224 292320 6688916    0    0     0   179 1909 4723  2  1 98  0  0
 1  0      0 21186132 292408 6716568    0    0     0   237 2184 5611  2  1 97  0  0
 0  0      0 21139060 292568 6700900    0    0     1   402 3241 9254  3  1 96  0  0
 0  0      0 20813872 292816 6844684    0    0     1   594 7589 54572  9  2 89  0  0
 0  0      0 20742628 292892 6920208    0    0     0  2265 2908 8496  2  1 96  0  0
 0  0      0 21345856 293072 6669120    0    0     0   318 5172 11346  7  2 91  0  0
 0  0      0 21398820 293124 6646116    0    0     0   177 2067 4697  2  1 97  0  0
 0  0      0 21408844 293244 6638920    0    0     0   174 3618 4517  5  1 94  0  0
 0  0      0 21460644 293264 6630852    0    0     0    72 1472 1987  1  1 98  0  0
 0  0      0 21478256 293328 6622216    0    0     1  1703 2135 2941  3  1 97  0  0
 2  0      0 21480232 293376 6620316    0    0     0    95 1360 1991  1  1 98  0  0
 0  0      0 21484608 293436 6623720    0    0     0   115 2924 3050  5  1 94  0  0
 0  0      0 21487128 293492 6620104    0    0     0    81 1916 3470  1  1 98  0  0
 3  0      0 21459424 293532 6629168    0    0     0    95 3658 5468  6  1 93  0  0
 0  0      0 21390852 293564 6632968    0    0     0    71 2841 6721  3  1 96  0  0
 1  0      0 21379024 293628 6635744    0    0     0   109 2301 6305  3  1 96  0  0
 1  0      0 21425028 293660 6631476    0    0     0    93 2087 5399  3  1 97  0  0
 0  0      0 21401056 293732 6627464    0    0     0    99 1721 2929  1  1 98  0  0
 2  0      0 21441064 293752 6633180    0    0     0    79 2120 5044  2  1 97  0  0
 1  0      0 21394168 293908 6637988    0    0     0   178 3092 7720  4  1 95  0  0
 0  0      0 21429032 293940 6624620    0    0     0    56 2080 4615  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21380388 294056 6630856    0    0     7   194 1716 3070  2  1 98  0  0
 1  0      0 21376028 294092 6627832    0    0     0   131 1374 2126  1  1 98  0  0
 0  0      0 21406012 294128 6623612    0    0     0   131 1554 2551  2  1 98  0  0
 0  0      0 21402296 294184 6618492    0    0     0    81 1298 2137  1  1 98  0  0
 0  0      0 21491424 294216 6622092    0    0     0    75 1540 2567  2  1 97  0  0
 0  0      0 21480044 294280 6625548    0    0     0   107 1306 2180  1  1 98  0  0
 0  0      0 21493376 294356 6627228    0    0     0    75 1620 2709  2  1 97  0  0
 0  0      0 21493680 294404 6620596    0    0     0    99 1329 2141  1  1 98  0  0
 0  0      0 21450796 294444 6639008    0    0     0   110 3533 6937  4  1 94  0  0
 1  0      0 21293312 294492 6746612    0    0     0   104 2878 6383  3  1 96  0  0
 0  0      0 21407556 294640 6671576    0    0     0   235 2110 4384  2  1 97  0  0
 2  0      0 21348164 294708 6692852    0    0     1   128 1556 3279  1  1 98  0  0
 0  0      0 21170996 294788 6836632    0    0     0   249 4381 11436  6  1 93  0  0
 0  0      0 21275272 294856 6759556    0    0     0   154 3291 9612  4  1 95  0  0
 0  0      0 21305140 294992 6697628    0    0     0   271 2398 6401  2  1 97  0  0
 0  0      0 21294132 295052 6699076    0    0     0   184 2583 6843  2  1 97  0  0
 1  0      0 21335312 295088 6675708    0    0     0   117 1913 3589  2  1 97  0  0
 6  0      0 21361684 295160 6663568    0    0     0   126 1746 3347  2  1 97  0  0
 0  0      0 21182064 295248 6754076    0    0     0   236 3607 9466  4  2 95  0  0
 0  0      0 21219568 295344 6730156    0    0     0   183 1739 3795  2  1 97  0  0
 1  0      0 21069200 295464 6763672    0    0    20   388 5289 12048  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21169520 295560 6745116    0    0     1   287 1682 3441  1  1 98  0  0
 0  0      0 21054164 295704 6799560    0    0     0   471 3038 8384  3  1 96  0  0
 4  0      0 20940356 295760 6817648    0    0     0   130 3559 10675  4  1 95  0  0
 0  0      0 21126692 295884 6761948    0    0     0   193 3888 12560  4  1 95  0  0
 1  0      0 21165864 295920 6753552    0    0     0   109 2540 6713  2  1 97  0  0
 1  0      0 21170264 295996 6743524    0    0     0   159 2482 6340  2  1 97  0  0
 0  0      0 21152420 296044 6740236    0    0     0    77 2513 6266  2  1 97  0  0
 1  0      0 21152236 296100 6742160    0    0     0    94 2388 6173  2  1 97  0  0
 0  0      0 21250648 296156 6736636    0    0     0    83 2709 6450  3  1 96  0  0
 0  0      0 21268780 296276 6725256    0    0     0   126 2663 6355  2  1 97  0  0
 1  0      0 21260796 296324 6722172    0    0     0   112 2544 6093  2  1 97  0  0
 0  0      0 21291724 296372 6715396    0    0     0    94 2733 6398  2  1 97  0  0
 0  0      0 21285228 296392 6722572    0    0     0    79 2820 6368  2  1 97  0  0
 4  0      0 21245364 296476 6718856    0    0     0    90 2679 6064  2  1 97  0  0
 0  0      0 21288540 296508 6714476    0    0     0    75 2636 6319  2  1 97  0  0
 0  0      0 21270024 296552 6716804    0    0     0    96 2537 6190  2  1 97  0  0
 0  0      0 21266044 296572 6719304    0    0     0    77 2658 6532  2  1 96  0  0
 2  0      0 21254396 296644 6716544    0    0     0   101 2378 5912  2  1 97  0  0
 0  0      0 21256296 296672 6714212    0    0     0    62 2711 6880  2  1 96  0  0
 0  0      0 21224168 296720 6722660    0    0     0   141 2451 6310  2  1 97  0  0
 0  0      0 21268456 296764 6709296    0    0     0   125 2586 6066  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 21268712 296852 6712084    0    0     0   126 2908 7032  3  1 96  0  0
 0  0      0 21262296 296900 6707032    0    0     0    65 2557 6097  2  1 97  0  0
 0  0      0 21270248 296940 6707588    0    0     0    76 2582 5961  2  1 97  0  0
 0  0      0 21269264 296980 6707092    0    0     0    72 2550 6044  2  1 97  0  0
 0  0      0 21282576 297036 6697276    0    0     0    65 2549 6237  2  1 97  0  0
 0  0      0 21281168 297088 6693652    0    0     0    91 2234 5671  2  1 97  0  0
 0  0      0 21304116 297136 6691124    0    0     0   116 2765 6396  3  1 96  0  0
 1  0      0 21305336 297172 6693188    0    0     0    95 2470 6095  2  1 97  0  0
 0  0      0 21303996 297292 6698860    0    0     0   120 2461 6146  2  1 97  0  0
 0  0      0 21315752 297344 6695824    0    0     0   101 2814 6321  2  1 96  0  0
 0  0      0 21310840 297376 6697388    0    0     0    80 2378 6081  2  1 97  0  0
 1  0      0 21316616 297404 6697904    0    0     0    60 2554 6287  3  1 96  0  0
 0  0      0 21302020 297516 6698988    0    0     0   138 2491 6287  2  1 97  0  0
 1  0      0 21295000 297584 6693996    0    0     0   104 2650 6300  2  1 97  0  0
 0  0      0 21312176 297652 6694144    0    0     0   107 2416 5941  2  1 97  0  0
 1  0      0 21301052 297700 6696092    0    0     0    83 2464 8062  3  1 96  0  0
 1  0      0 21356212 297760 6637032    0    0     0    83 2310 6109  2  1 97  0  0
 0  0      0 21363848 297816 6635196    0    0     0    95 2549 7864  2  1 96  0  0
 1  0      0 21321852 297860 6645540    0    0     0   105 2414 6209  2  1 97  0  0
 1  0      0 21330484 297912 6644032    0    0     0   119 2551 6746  2  1 97  0  0
 1  0      0 21361144 297952 6638436    0    0     0   112 2782 8455  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21364504 298016 6634352    0    0     0    98 2269 5947  2  1 98  0  0
 1  0      0 21349364 298056 6634084    0    0     0    88 2542 7864  2  1 97  0  0
 0  0      0 21362176 298112 6634420    0    0     0    79 1988 4776  2  1 98  0  0
 0  0      0 21373472 298224 6608744    0    0     0   178 1582 3519  2  1 98  0  0
 0  0      0 21389480 298264 6606860    0    0     0    77 1720 5053  2  1 97  0  0
 0  0      0 21377488 298296 6605772    0    0     0    69 1307 2648  1  1 98  0  0
 0  0      0 21380076 298344 6605328    0    0     0    77 1631 4707  2  1 97  0  0
 0  0      0 21377096 298388 6613620    0    0     0    90 1838 5359  2  1 97  0  0
 0  0      0 21385124 298452 6605988    0    0     0    87 1636 2912  1  1 98  0  0
 0  0      0 21369388 298496 6605940    0    0     0    87 2480 4024  3  2 95  0  0
 0  0      0 21372436 298528 6605948    0    0     0    76 1411 2898  2  1 98  0  0
 0  0      0 21376616 298588 6613728    0    0     0    94 2128 4155  3  2 95  0  0
 0  0      0 21368940 298620 6608012    0    0     0   101 1634 2986  1  1 98  0  0
 3  0      0 21339040 298664 6632024    0    0     0    85 1698 3233  2  1 96  0  0
 1  0      0 21363644 298704 6614904    0    0     0    98 1889 3842  2  1 96  0  0
 0  0      0 21378456 298836 6611820    0    0     0   134 1435 2961  1  1 98  0  0
 0  0      0 21358484 298932 6608220    0    0     0   677 2279 4558  3  2 95  0  0
 1  0      0 21334520 299016 6617268    0    0     0   756 1564 3183  1  1 98  0  0
 0  0      0 21367268 299072 6606168    0    0     0   138 2281 4239  3  2 95  0  0
 0  0      0 21361376 299148 6609364    0    0     0   133 1698 2979  1  1 98  0  0
 0  0      0 21362944 299168 6606308    0    0     0    83 2298 3983  3  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21368048 299216 6605820    0    0     0    82 1386 2853  1  1 98  0  0
 1  0      0 21382464 299248 6605844    0    0     0    59 2339 4307  4  2 94  0  0
 0  0      0 21391696 299324 6607936    0    0     0    96 1672 3054  2  1 98  0  0
 3  0      0 21379604 299380 6608500    0    0     0   108 2294 3954  3  2 95  0  0
 3  0      0 21334756 299424 6629068    0    0     0    89 1658 3176  2  1 96  0  0
 0  0      0 21397628 299480 6606144    0    0     0    89 1824 3803  2  1 96  0  0
 3  0      0 21345212 299616 6626756    0    0     0   143 1428 2996  2  1 97  0  0
 0  0      0 21382908 299656 6606600    0    0     0    90 2038 3797  3  2 95  0  0
 0  0      0 21363380 299712 6613040    0    0     0    73 1849 3765  2  1 97  0  0
 0  0      0 21367620 299732 6606920    0    0     0    84 1431 2954  2  1 98  0  0
 0  0      0 21326436 299796 6638240    0    0     0   116 3086 5317  3  1 96  0  0
 1  0      0 21320504 299868 6638572    0    0     0    88 2339 6009  2  1 97  0  0
 0  0      0 21304956 299920 6643368    0    0     0   108 2395 6245  2  1 97  0  0
 1  0      0 21322944 299964 6638476    0    0     0  1718 2400 6172  2  1 97  0  0
 0  0      0 21339480 300028 6641580    0    0     0    86 2698 6265  3  1 96  0  0
 1  0      0 21308076 300088 6635704    0    0     0   124 2521 6158  2  1 97  0  0
 1  0      0 21292592 300124 6647356    0    0     0    66 2837 6239  3  1 96  0  0
 0  0      0 21315536 300164 6637316    0    0     0   137 2548 6204  2  1 97  0  0
 3  0      0 21265100 300272 6642728    0    0     0   142 2555 6293  2  1 97  0  0
 0  0      0 21319720 300324 6635428    0    0     0   104 2682 6299  3  1 96  0  0
 6  0      0 21304276 300380 6637420    0    0     0   107 2575 6198  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21324824 300420 6634932    0    0     0    59 2715 6148  2  1 97  0  0
 0  0      0 21322684 300484 6639436    0    0     0   100 2711 6260  3  1 96  0  0
 0  0      0 21338524 300540 6635368    0    0     0   103 2868 6246  2  1 97  0  0
 1  0      0 21342820 300576 6640092    0    0     0  1681 2746 6302  3  1 96  0  0
 3  0      0 21336576 300620 6640684    0    0     0    79 2369 6080  2  1 97  0  0
 4  0      0 21327608 300692 6640620    0    0     0    98 2376 6702  2  1 97  0  0
 4  0      0 21341660 300732 6640628    0    0     0    91 2341 7436  2  1 97  0  0
 7  0      0 21333060 300768 6635540    0    0     0    93 2545 6066  2  1 97  0  0
 6  0      0 21343316 300804 6635552    0    0     0    58 3282 8082  3  1 96  0  0
 8  0      0 21344812 300912 6641716    0    0     0   118 2501 6317  2  1 97  0  0
 7  0      0 21350456 300992 6635092    0    0     0   117 2686 7818  2  1 97  0  0
 7  0      0 21341620 301040 6639684    0    0     0    88 2385 6042  2  1 97  0  0
 7  0      0 21329736 301096 6640244    0    0     0    61 2656 6417  2  1 97  0  0
 3  0      0 21346368 301148 6639524    0    0     0   110 2623 6384  2  1 97  0  0
 5  0      0 21356172 301204 6635584    0    0     0    72 2508 5995  2  1 97  0  0
 5  0      0 21302248 301248 6646232    0    0     0   135 2685 6524  2  1 97  0  0
 5  0      0 21343404 301276 6631632    0    0     0   116 2516 6257  2  1 97  0  0
 3  0      0 21340976 301336 6631876    0    0     0   100 2575 6172  2  1 97  0  0
 1  0      0 21343620 301384 6632032    0    0     0    71 2476 6111  2  1 97  0  0
 3  0      0 21350696 301432 6632936    0    0     0    80 2480 6214  2  1 97  0  0
 3  0      0 21350048 301480 6631928    0    0     0    74 2375 6104  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21361028 301600 6638244    0    0     0   117 2432 6271  2  1 97  0  0
 3  0      0 21350228 301644 6631764    0    0     0    95 2411 6063  2  1 97  0  0
 4  0      0 21351096 301708 6634904    0    0     0   101 2562 5995  2  1 97  0  0
 5  0      0 21348676 301764 6629620    0    0     0    78 2688 6504  2  1 96  0  0
 3  0      0 21342604 301828 6634512    0    0     0   126 2580 6055  2  1 97  0  0
 2  0      0 21340960 301892 6631992    0    0     0    59 2331 5974  2  1 97  0  0
 3  0      0 21342064 301924 6634104    0    0     0    79 2411 6265  2  1 97  0  0
 1  0      0 21333408 301952 6634212    0    0     0    69 2729 6616  2  1 97  0  0
 2  0      0 21320392 302056 6637116    0    0     0   108 2404 5846  2  1 97  0  0
 2  0      0 21246096 302096 6677244    0    0     0   100 2425 5082  2  1 97  0  0
 2  0      0 21300060 302148 6650296    0    0     0   133 2430 4876  2  1 97  0  0
 3  0      0 21359268 302188 6653012    0    0     0   183 4759 12092  5  1 94  0  0
 3  0      0 21244116 302496 6713504    0    0    11   359 3067 9795  4  1 95  0  0
 2  0      0 21363640 302592 6705540    0    0     0   197 1431 3070  1  1 98  0  0
 2  0      0 21263428 302916 6722612    0    0     0   442 6641 23439 10  2 88  0  0
 3  0      0 21306224 302956 6680584    0    0     0   168 4799 18446  7  1 92  0  0
 1  0      0 21324092 303020 6704480    0    0     0   181 5330 19134  8  2 90  0  0
 1  0      0 21342036 303056 6686564    0    0     0    89 4706 17831  6  1 93  0  0
 0  0      0 21394384 303148 6673928    0    0     0   146 5010 19351  6  1 92  0  0
 3  0      0 21380360 303172 6657296    0    0     0   103 4809 18291  6  1 93  0  0
 1  0      0 21316848 303232 6676088    0    0     0   129 5794 21953  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21377028 303288 6637392    0    0     0    77 5277 19028  6  1 93  0  0
 1  0      0 21308080 303352 6679632    0    0     0   129 5820 20703  8  1 90  0  0
 1  0      0 21313976 303440 6670576    0    0     0   162 5596 20029  7  1 92  0  0
 1  0      0 21309204 303652 6676328    0    0   208   318 6533 20853 10  1 88  0  0
 3  0      0 21304300 303708 6672640    0    0     9   221 6373 22142 11  4 85  0  0
 2  0      0 21262868 303980 6674932    0    0     0   246 6638 25760 11  2 87  0  0
 5  0      0 21151920 304124 6747372    0    0   163   169 8400 24879 14  2 84  0  0
 5  0      0 21186060 304204 6701248    0    0     0   255 6750 22854 11  4 85  0  0
 3  0      0 21183288 304288 6740348    0    0     0  1104 8145 45072 14  2 84  0  0
 8  0      0 21214292 304364 6693424    0    0     0   154 5152 19413  7  1 91  0  0
